name,school,subschool,descriptor,spell_level,casting_time,components,costly_components,range,area,effect,targets,duration,dismissible,shapeable,saving_throw,spell_resistence,description,source,verbal,somatic,material,focus,divine_focus,sor,wiz,cleric,druid,ranger,bard,paladin,alchemist,summoner,witch,inquisitor,oracle,antipaladin,magus,adept,deity,SLA_Level,domain,short_description,acid,air,chaotic,cold,curse,darkness,death,disease,earth,electricity,emotion,evil,fear,fire,force,good,language_dependent,lawful,light,mind_affecting,pain,poison,shadow,sonic,water,linktext,id,material_costs,bloodline,patron,mythic_text,augmented,mythic,bloodrager,shaman,psychic,medium,mesmerist,occultist,spiritualist,skald,investigator,hunter,haunt_statistics,ruse,draconic,meditative,summoner_unchained
Bull's Strength,transmutation,,,"cleric/oracle 2, druid 2, paladin 2, sorcerer/wizard 2, summoner/unchained summoner 2, alchemist 2, antipaladin 2, magus 2, bloodrager 2, shaman 2, psychic 2, medium 2",1 standard action,"V, S, M/DF (a few hairs, or a pinch of dung, from a bull)",0,touch,,,creature touched,1 min./level,0,0,Will negates (harmless),yes (harmless),"The subject becomes stronger. The spell grants a +4 enhancement bonus to Strength, adding the usual benefits to melee attack rolls, melee damage rolls, and other uses of the Strength modifier.",PFRPG Core,1,1,1,0,1,2,2,2,2,,,2,2,2,,,2,2,2,2,,2,"Rage (2), Strength (2)",Subject gains +4 to Str for 1 min./level.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bull's Strength,55,,"Abyssal (5), Orc (5)",Strength (4),,,0,2,2,2,2,,,,,,2,,0,0,0,2
"Bull's Strength, Mass",transmutation,,,"cleric/oracle 6, druid 6, sorcerer/wizard 6, summoner 4, magus 6, shaman 6, psychic 6, unchained summoner 6",1 standard action,"V, S, M/DF (a few hairs, or a pinch of dung, from a bull)",0,close (25 ft. + 5 ft./2 levels),,,"one creature/level, no two of which can be more than 30 ft. apart",1 min./level,0,0,Will negates (harmless),yes (harmless),"This spell functions like bull's strength, except that it affects multiple creatures.",PFRPG Core,1,1,1,0,1,6,6,6,6,,,,,4,,,6,,6,,,6,Ferocity (6),"As bull’s strength, affects 1 subject/level.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bull's Strength, Mass",56,,,"Devotion (12), Strength (12)",,,0,,6,6,,,,,,,6,,0,0,0,6
Cat's Grace,transmutation,,,"bard 2, druid 2, ranger 2, sorcerer/wizard 2, summoner/unchained summoner 2, alchemist 2, magus 2, bloodrager 2, psychic 2, mesmerist 2, medium 2",1 standard action,"V, S, M (pinch of cat fur)",0,touch,,,creature touched,1 min./level,0,0,Will negates (harmless),yes,"The transmuted creature becomes more graceful, agile, and coordinated. The spell grants a +4 enhancement bonus to Dexterity, adding the usual benefits to AC, Reflex saves, and other uses of the Dexterity modifier.",PFRPG Core,1,1,1,0,0,2,2,,2,2,2,,2,2,,,,,2,2,,2,Flowing (2),Subject gains +4 to Dex for 1 min./level.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cat's Grace,62,,,Agility (4),,,0,2,,2,2,2,,,,,2,,0,0,0,2
"Cat's Grace, Mass",transmutation,,,"bard 6, druid 6, sorcerer/wizard 6, summoner 4, magus 6, psychic 6, unchained summoner 6",1 standard action,"V, S, M (pinch of cat fur)",0,close (25 ft. + 5 ft./2 levels),,,"one creature/level, no two of which can be more than 30 ft. apart",1 min./level,0,0,Will negates (harmless),yes,"This spell functions like cat's grace, except that it affects multiple creatures.",PFRPG Core,1,1,1,0,0,6,6,,6,,6,,,4,,,,,6,,,6,,"As cat’s grace, affects 1 subject/level.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cat's Grace, Mass",63,,,Agility (12),,,0,,,6,,,,,,,6,,0,0,0,6
Charm Monster,enchantment,charm,mind-affecting,"bard 3, sorcerer/wizard 4, witch 4, summoner 3, occultist 4, psychic 4, mesmerist 3, unchained summoner 4",1 standard action,"V, S",0,close (25 ft. + 5 ft./2 levels),,,one living creature,1 day/level,0,0,Will negates,yes,"This spell functions like charm person, except that the effect is not restricted by creature type or size.",PFRPG Core,1,1,0,0,0,4,4,,,,3,,,3,4,,,,,,,4,Charm (5),Makes monster believe it is your ally.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Charm Monster,70,,"Infernal (9), Oni (9)",,,,0,,,4,,3,4,,,,,,0,0,0,4
"Charm Monster, Mass",enchantment,charm,mind-affecting,"bard 6, sorcerer/wizard 8, witch 8, summoner/unchained summoner 6, occultist 6, psychic 8, mesmerist 6",1 standard action,V,0,close (25 ft. + 5 ft./2 levels),,,"One or more creatures, no two of which can be more than 30 ft. apart",1 day/level,0,0,Will negates,yes,"This spell functions like charm monster, except that mass charm monster affects a number of creatures whose combined HD do not exceed twice your level, or at least one creature regardless of HD. If there are more potential targets than you can affect, you choose them one at a time until you must choose a creature with too many HD to affect.",PFRPG Core,1,0,0,0,0,8,8,,,,6,,,6,8,,,,,,,8,,"As charm monster, but all within 30 ft.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Charm Monster, Mass",71,,,,,,0,,,8,,6,6,,,,,,0,0,0,6
Contact Other Plane,divination,,,"sorcerer/wizard 5, witch 5, summoner 4, alchemist 5, occultist 4, psychic 5, spiritualist 5, unchained summoner 5",10 minutes,V,0,personal,,,you,concentration,0,0,,,"You send your mind to another plane of existence (an Elemental Plane or some plane farther removed) in order to receive advice and information from powers there. See the accompanying table for possible consequences and results of the attempt. The powers reply in a language you understand, but they resent such contact and give only brief answers to your questions. All questions are answered with ""yes,"" ""no,"" ""maybe,"" ""never,"" ""irrelevant,"" or some other one-word answer. You must concentrate on maintaining the spell (a standard action) in order to ask questions at the rate of one per round. A question is answered by the power during the same round. You may ask one question for every two caster levels. Contact with minds far removed from your home plane increases the probability that you will incur a decrease in Intelligence and Charisma due to your brain being overwhelmed, but also increases the chance of the power knowing the answer and answering correctly. Once the Outer Planes are reached, the power of the deity contacted determines the effects. (Random results obtained from the table are subject to the personalities of individual deities.) On rare occasions, this divination may be blocked by an act of certain deities or forces. Avoid Int/Cha Decrease: You must succeed on an Intelligence check against this DC to avoid a decrease in Intelligence and Charisma. If the check fails, your Intelligence and Charisma scores each fall to 8 for the stated duration, and you become unable to cast arcane spells. If you lose Intelligence and Charisma, the effect strikes as soon as the first question is asked, and no answer is received. If a successful contact is made, roll d% to determine the type of answer you gain. True Answer: You get a true, one-word answer. Questions that cannot be answered in this way are answered randomly. Don't Know: The entity tells you that it doesn't know. Lie: The entity intentionally lies to you. Random Answer: The entity tries to lie but doesn't know the answer, so it makes one up. Plane Contacted Avoid Int/Cha Decrease True Answer Don't Know Lie Random Answer Elemental Plane DC 7/1 week 01-34 35-62 63-83 84-100 Positive/Negative Energy Plane DC 8/1 week 01-39 40-65 66-86 87-100 Astral Plane DC 9/1 week 01-44 45-67 68-88 89-100 Outer Plane, demigod DC 10/2 weeks 01-49 50-70 71-91 92-100 Outer Plane, lesser deity DC 12/3 weeks 01-60 61-75 76-95 96-100 Outer Plane, intermediate deity DC 14/4 weeks 01-73 74-81 82-98 99-100 Outer Plane, greater deity",PFRPG Core,1,0,0,0,0,5,5,,,,,,5,4,5,,,,,,,5,, Lets you ask question of extraplanar entity.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Contact Other Plane,92,,Harrow (11),Portents (10),,,0,,,5,,,4,5,,,,,0,0,0,5
Creeping Doom,conjuration,summoning,,"druid 7, summoner 5, shaman 7, unchained summoner 6",1 standard action,"V, S",0,close (25 ft. + 5 ft./2 levels)/100 ft.; see text,,four swarms of insects,,1 round/level,0,0,Fortitude partial; see text,no,"This spell summons four massive swarms of biting and stinging insects. These swarms appear adjacent to one another, but can be directed to move independently. Treat these swarms as centipede swarms with the following adjustments. The swarms have 60 hit points each and deal 4d6 points of damage with their swarm attack. The save to resist their poison and distraction effects is equal to the save DC of this spell. Creatures caught in multiple swarms only take damage and make saves once. You may summon the swarms so that they share the area of other creatures. As a standard action, you can command any number of the swarms to move toward any target within 100 feet of you. You cannot command any swarm to move more than 100 feet away from you, and if you move more than 100 feet from any swarm, that swarm remains stationary, attacking any creatures in its area (but can be commanded again if you move within 100 feet).",PFRPG Core,1,1,0,0,0,,,,7,,,,,5,,,,,,,,7,"Scalykind (7), Vermin (7)", Swarms of centipedes attack at your command.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Creeping Doom,105,,Pestilence (15),,,,0,,7,,,,,,,,,,0,0,0,6
Daze Monster,enchantment,compulsion,mind-affecting,"bard 2, sorcerer/wizard 2, summoner/unchained summoner 1, witch 2, bloodrager 2, occultist 2, psychic 2, mesmerist 2, medium 2",1 standard action,"V, S, M (a pinch of wool or similar substance)",0,medium (100 ft. + 10 ft./level),,,one living creature of 6 HD or less,1 round,0,0,Will negates,yes,"This spell functions like daze, but it can affect any one living creature of any type. Creatures of 7 or more HD are not affected.",PFRPG Core,1,1,1,0,0,2,2,,,,2,,,1,2,,,,,,,2,,Living creature of 6 HD or less loses next action.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Daze Monster,122,,,,,,0,2,,2,2,2,2,,,,,,0,0,0,1
Detect Thoughts,divination,,mind-affecting,"bard 2, sorcerer/wizard 2, alchemist 2, summoner/unchained summoner 2, witch 2, inquisitor 2, psychic 1, mesmerist 2, spiritualist 2, medium 2",1 standard action,"V, S, F/DF (a copper piece)",0,60 ft.,cone-shaped emanation,,,"concentration, up to 1 min./level",1,0,Will negates; see text,no,"You detect surface thoughts. The amount of information revealed depends on how long you study a particular area or subject. 1st Round: Presence or absence of thoughts (from conscious creatures with Intelligence scores of 1 or higher). 2nd Round: Number of thinking minds and the Intelligence score of each. If the highest Intelligence is 26 or higher (and at least 10 points higher than your own Intelligence score), you are stunned for 1 round and the spell ends. This spell does not let you determine the location of the thinking minds if you can't see the creatures whose thoughts you are detecting. 3rd Round: Surface thoughts of any mind in the area. A target's Will save prevents you from reading its thoughts, and you must cast detect thoughts again to have another chance. Creatures of animal intelligence (Int 1 or 2) have simple, instinctual thoughts. Each round, you can turn to detect thoughts in a new area. The spell can penetrate barriers, but 1 foot of stone, 1 inch of common metal, a thin sheet of lead, or 3 feet of wood or dirt blocks it.",PFRPG Core,1,1,0,0,1,2,2,,,,2,,2,2,2,2,,,,,,2,Knowledge (2),Allows “listening” to surface thoughts.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Detect Thoughts,143,,,,,,0,,,1,2,2,,2,,,,,0,0,0,2
Dimensional Anchor,abjuration,,,"cleric/oracle 4, sorcerer/wizard 4, summoner 3, inquisitor 3, occultist 4, psychic 4, spiritualist 4, unchained summoner 4, medium 3",1 standard action,"V, S",0,medium (100 ft. + 10 ft./level),,ray,,1 min./level,0,0,none,yes (object),"A green ray springs from your hand. You must make a ranged touch attack to hit the target. Any creature or object struck by the ray is covered with a shimmering emerald field that completely blocks extradimensional travel. Forms of movement barred by a dimensional anchor include astral projection, blink, dimension door, ethereal jaunt, etherealness, gate, maze, plane shift, shadow walk, teleport, and similar spell-like abilities. The spell also prevents the use of a gate or teleportation circle for the duration of the spell. A dimensional anchor does not interfere with the movement of creatures already in ethereal or astral form when the spell is cast, nor does it block extradimensional perception or attack forms. Also, dimensional anchor does not prevent summoned creatures from disappearing at the end of a summoning spell.",PFRPG Core,1,1,0,0,0,4,4,4,,,,,,3,,3,4,,,,,4,Wards (4),Bars extradimensional movement.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dimensional Anchor,146,,,"Boundaries (8), Dimensions (8)",,,0,,,4,3,,4,4,,,,,0,0,0,4
Dimensional Lock,abjuration,,,"cleric/oracle 8, sorcerer/wizard 8, summoner/unchained summoner 6, psychic 8",1 standard action,"V, S",0,medium (100 ft. + 10 ft./level),20-ft.-radius emanation centered on a point in space,,,1 day/level,0,0,none,yes,"You create a shimmering emerald barrier that completely blocks extradimensional travel. Forms of movement barred include astral projection, blink, dimension door, ethereal jaunt, etherealness, gate, maze, plane shift, shadow walk, teleport, and similar spell-like abilities. Once dimensional lock is in place, extradimensional travel into or out of the area is not possible. A dimensional lock does not interfere with the movement of creatures already in ethereal or astral form when the spell is cast, nor does it block extradimensional perception or attack forms. Also, the spell does not prevent summoned creatures from disappearing at the end of a summoning spell.",PFRPG Core,1,1,0,0,0,8,8,8,,,,,,6,,,8,,,,,8,,Teleportation and interplanar travel blocked for 1 day/level.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dimensional Lock,147,,Accursed (17),Boundaries (16),,,0,,,8,,,,,,,,,0,0,0,6
