name,school,subschool,descriptor,spell_level,casting_time,components,costly_components,range,area,effect,targets,duration,dismissible,shapeable,saving_throw,spell_resistence,description,source,verbal,somatic,material,focus,divine_focus,sor,wiz,cleric,druid,ranger,bard,paladin,alchemist,summoner,witch,inquisitor,oracle,antipaladin,magus,adept,deity,SLA_Level,domain,short_description,acid,air,chaotic,cold,curse,darkness,death,disease,earth,electricity,emotion,evil,fear,fire,force,good,language_dependent,lawful,light,mind_affecting,pain,poison,shadow,sonic,water,linktext,id,material_costs,bloodline,patron,mythic_text,augmented,mythic,bloodrager,shaman,psychic,medium,mesmerist,occultist,spiritualist,skald,investigator,hunter,haunt_statistics,ruse,draconic,meditative,summoner_unchained
Awaken,transmutation,,,"druid 5, shaman 6",24 hours,"V, S, M (herbs and oils worth 2,000 gp), DF",1,touch,,,animal or tree touched,instantaneous,0,0,Will negates,yes,"You awaken a tree or animal to human-like sentience. To succeed, you must make a Will save (DC 10 + the animal's current HD, or the HD the tree will have once awakened). The awakened animal or tree is friendly toward you. You have no special empathy or connection with a creature you awaken, although it serves you in specific tasks or endeavors if you communicate your desires to it. If you cast awaken again, any previously awakened creatures remain friendly to you, but they no longer undertake tasks for you unless it is in their best interests. An awakened tree has characteristics as if it were an animated object, except that it gains the plant type and its Intelligence, Wisdom, and Charisma scores are each 3d6. An awakened plant gains the ability to move its limbs, roots, vines, creepers, and so forth, and it has senses similar to a human's. An awakened animal gets 3d6 Intelligence, +1d3 Charisma, and +2 HD. Its type becomes magical beast (augmented animal). An awakened animal can't serve as an animal companion, familiar, or special mount. An awakened tree or animal can speak one language that you know, plus one additional language that you know per point of Intelligence bonus (if any). This spell does not function on an animal or plant with an Intelligence greater than 2.",PFRPG Core,1,1,1,0,1,,,,5,,,,,,,,,,,,,5,, Animal or tree gains human intellect.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Awaken,30,2000,,,,,0,,6,,,,,,,,5,,0,0,0,
Barkskin,transmutation,,,"druid 2, ranger 2, summoner/unchained summoner 2, alchemist 2, shaman 2",1 standard action,"V, S, DF",0,touch,,,living creature touched,10 min./level,0,0,none,yes (harmless),"Barkskin toughens a creature's skin. The effect grants a +2 enhancement bonus to the creature's existing natural armor bonus. This enhancement bonus increases by 1 for every three caster levels above 3rd, to a maximum of +5 at 12th level. The enhancement bonus provided by barkskin stacks with the target's natural armor bonus, but not with other enhancement bonuses to natural armor. A creature without natural armor has an effective natural armor bonus of +0.",PFRPG Core,1,1,0,0,1,,,,2,2,,,2,2,,,,,,,,2,"Defense (2), Plant (2)",Grants +2 (or higher) enhancement to natural armor.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Barkskin,33,,Verdant (5),,The target also gains DR/magic equal to the double the enhancement bonus the spell provides to the target's natural armor bonus.,"Augmented (6th): If you expend two uses of mythic power, the spell grants DR/epic rather than DR/magic.",1,,2,,,,,,,,2,,0,0,0,2
Bear's Endurance,transmutation,,,"cleric/oracle 2, druid 2, ranger 2, sorcerer/wizard 2, summoner/unchained summoner 2, alchemist 2, magus 2, bloodrager 2, shaman 2, psychic 2, medium 2",1 standard action,"V, S, M/DF (a few hairs, or a pinch of dung, from a bear)",0,touch,,,creature touched,1 min./level,0,0,Will negates (harmless),yes,"The affected creature gains greater vitality and stamina. The spell grants the subject a +4 enhancement bonus to Constitution, which adds the usual benefits to hit points, Fortitude saves, Constitution checks, and so forth. Hit points gained by a temporary increase in Constitution score are not temporary hit points. They go away when the subject's Constitution drops back to normal. They are not lost first as temporary hit points are.",PFRPG Core,1,1,1,0,1,2,2,2,2,2,,,2,2,,,2,,2,2,,2,,Subject gains +4 to Con for 1 min./level.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear's Endurance,34,,,"Endurance (4), Transformation (4)",,,0,2,2,2,2,,,,,,2,,0,0,0,2
"Bear's Endurance, Mass",transmutation,,,"cleric/oracle 6, druid 6, sorcerer/wizard 6, summoner 4, magus 6, shaman 6, psychic 6, unchained summoner 6",1 standard action,"V, S, M/DF (a few hairs, or a pinch of dung, from a bear)",0,close (25 ft. + 5 ft./2 levels),,,"creature one creature/level, no two of which can be more than 30 ft. apart",1 min./level,0,0,Will negates (harmless),yes,"Mass bear's endurance works like bear's endurance, except that it affects multiple creatures.",PFRPG Core,1,1,1,0,1,6,6,6,6,,,,,4,,,6,,6,,,6,,"As bear’s endurance, affects 1 subject/level.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bear's Endurance, Mass",35,,,Endurance (12),,,0,,6,6,,,,,,,6,,0,0,0,6
Blight,necromancy,,,"druid 4, sorcerer/wizard 5, witch 5, shaman 5",1 standard action,"V, S, DF",0,touch,,,,instantaneous,0,0,Fortitude half; see text,yes,This spell withers a single plant of any size. An affected plant creature takes 1d6 points of damage per level (maximum 15d6) and may attempt a Fortitude saving throw for half damage. A plant that isn't a creature doesn't receive a save and immediately withers and dies. This spell has no effect on the soil or surrounding plant life.,PFRPG Core,1,1,0,0,1,5,5,,4,,,,,,5,,,,,,,5,"Seasons (4), Radiation (2)",Withers one plant or deals 1d6/level damage to plant creature.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blight,49,,Daemon (11),,,,0,,5,,,,,,,,4,,0,0,0,
Bull's Strength,transmutation,,,"cleric/oracle 2, druid 2, paladin 2, sorcerer/wizard 2, summoner/unchained summoner 2, alchemist 2, antipaladin 2, magus 2, bloodrager 2, shaman 2, psychic 2, medium 2",1 standard action,"V, S, M/DF (a few hairs, or a pinch of dung, from a bull)",0,touch,,,creature touched,1 min./level,0,0,Will negates (harmless),yes (harmless),"The subject becomes stronger. The spell grants a +4 enhancement bonus to Strength, adding the usual benefits to melee attack rolls, melee damage rolls, and other uses of the Strength modifier.",PFRPG Core,1,1,1,0,1,2,2,2,2,,,2,2,2,,,2,2,2,2,,2,"Rage (2), Strength (2)",Subject gains +4 to Str for 1 min./level.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bull's Strength,55,,"Abyssal (5), Orc (5)",Strength (4),,,0,2,2,2,2,,,,,,2,,0,0,0,2
"Bull's Strength, Mass",transmutation,,,"cleric/oracle 6, druid 6, sorcerer/wizard 6, summoner 4, magus 6, shaman 6, psychic 6, unchained summoner 6",1 standard action,"V, S, M/DF (a few hairs, or a pinch of dung, from a bull)",0,close (25 ft. + 5 ft./2 levels),,,"one creature/level, no two of which can be more than 30 ft. apart",1 min./level,0,0,Will negates (harmless),yes (harmless),"This spell functions like bull's strength, except that it affects multiple creatures.",PFRPG Core,1,1,1,0,1,6,6,6,6,,,,,4,,,6,,6,,,6,Ferocity (6),"As bull’s strength, affects 1 subject/level.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bull's Strength, Mass",56,,,"Devotion (12), Strength (12)",,,0,,6,6,,,,,,,6,,0,0,0,6
Call Lightning,evocation,,electricity,"druid 3, shaman 3, occultist 3",1 round,"V, S",0,medium (100 ft. + 10 ft./level),,one or more 30-ft.-long vertical lines of lightning,,1 min./level,0,0,Reflex half,yes,"Immediately upon completion of the spell, and once per round thereafter, you may call down a 5-foot-wide, 30-foot-long, vertical bolt of lightning that deals 3d6 points of electricity damage. The bolt of lightning flashes down in a vertical stroke at whatever target point you choose within the spell's range (measured from your position at the time). Any creature in the target square or in the path of the bolt is affected. You need not call a bolt of lightning immediately; other actions, even spellcasting, can be performed first. Each round after the first you may use a standard action (concentrating on the spell) to call a bolt. You may call a total number of bolts equal to your caster level (maximum 10 bolts). If you are outdoors and in a stormy area-a rain shower, clouds and wind, hot and cloudy conditions, or even a tornado (including a whirlwind formed by a djinni or an air elemental of at least Large size)-each bolt deals 3d10 points of electricity damage instead of 3d6. This spell functions indoors or underground but not underwater.",PFRPG Core,1,1,0,0,0,,,,3,,,,,,,,,,,,,3,"Catastrophe (3), Weather (3)", Calls down lightning bolts (3d6 per bolt) from sky.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Call Lightning,58,,,Storms (6),"Each lightning bolt's damage increases to 3d10 points of damage (or 5d10 points outdoors in stormy weather). Half of this damage is electricity damage, and the other half is sonic. Creatures that succeed at their saving throws are dazzled and deafened for 1 round. Those that fail at their saving throws are dazzled and deafened for 1 minute.",,1,,3,,,,3,,,,3,,0,0,0,
Call Lightning Storm,evocation,,electricity,"druid 5, shaman 5, occultist 5",1 round,"V, S",0,long (400 ft. + 40 ft./level),,one or more 30-ft.-long vertical lines of lightning,,1 min./level,0,0,Reflex half,yes,"This spell functions like call lightning, except that each bolt deals 5d6 points of electricity damage (or 5d10 if created outdoors in a stormy area), and you may call a maximum of 15 bolts.",PFRPG Core,1,1,0,0,0,,,,5,,,,,,,,,,,,,5,Storms (5)," As call lightning, but 5d6 damage per bolt.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Call Lightning Storm,59,,Starsoul (9),Storms (10),,,0,,5,,,,5,,,,5,,0,0,0,
Calm Animals,enchantment,compulsion,"mind-affecting, emotion","druid 1, ranger 1, shaman 1, psychic 1",1 standard action,"V, S",0,close (25 ft. + 5 ft./2 levels),,,animals within 30 ft. of each other,1 min./level,0,0,Will negates,yes,"This spell soothes and quiets animals, rendering them docile and harmless. Only ordinary animals (those with Intelligence scores of 1 or 2) can be affected by this spell. All the subjects must be of the same kind, and no two may be more than 30 feet apart. The maximum number of HD of animals you can affect is equal to 2d4 + caster level. The affected creatures remain where they are and do not attack or flee. They are not helpless and defend themselves normally if attacked. Any threat breaks the spell on the threatened creatures.",PFRPG Core,1,1,0,0,0,,,,1,1,,,,,,,,,,,,1,Animal (1),Calms 2d4 + level HD of animals.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Calm Animals,60,,,,,,0,,1,1,,,,,,,1,,0,0,0,
Cat's Grace,transmutation,,,"bard 2, druid 2, ranger 2, sorcerer/wizard 2, summoner/unchained summoner 2, alchemist 2, magus 2, bloodrager 2, psychic 2, mesmerist 2, medium 2",1 standard action,"V, S, M (pinch of cat fur)",0,touch,,,creature touched,1 min./level,0,0,Will negates (harmless),yes,"The transmuted creature becomes more graceful, agile, and coordinated. The spell grants a +4 enhancement bonus to Dexterity, adding the usual benefits to AC, Reflex saves, and other uses of the Dexterity modifier.",PFRPG Core,1,1,1,0,0,2,2,,2,2,2,,2,2,,,,,2,2,,2,Flowing (2),Subject gains +4 to Dex for 1 min./level.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cat's Grace,62,,,Agility (4),,,0,2,,2,2,2,,,,,2,,0,0,0,2
"Cat's Grace, Mass",transmutation,,,"bard 6, druid 6, sorcerer/wizard 6, summoner 4, magus 6, psychic 6, unchained summoner 6",1 standard action,"V, S, M (pinch of cat fur)",0,close (25 ft. + 5 ft./2 levels),,,"one creature/level, no two of which can be more than 30 ft. apart",1 min./level,0,0,Will negates (harmless),yes,"This spell functions like cat's grace, except that it affects multiple creatures.",PFRPG Core,1,1,1,0,0,6,6,,6,,6,,,4,,,,,6,,,6,,"As cat’s grace, affects 1 subject/level.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cat's Grace, Mass",63,,,Agility (12),,,0,,,6,,,,,,,6,,0,0,0,6
Changestaff,transmutation,,,druid 7,1 round,"V, S, F (a quarterstaff that has been carved and polished for 28 days)",0,touch,,,your touched staff,1 hour/level (D),1,0,none,no,"You change a specially prepared quarterstaff into a Huge treant-like creature (see the Pathfinder RPG Bestiary), about 24 feet tall. When you plant the end of the staff in the ground and speak a special command to conclude the casting of the spell, your staff turns into a creature that looks and fights just like a treant. The staff-treant defends you and obeys any spoken commands. However, it is by no means a true treant; it cannot converse with actual treants or control trees. If the staff-treant is reduced to 0 or fewer hit points, it crumbles to powder and the staff is destroyed. Otherwise, the staff returns to its normal form when the spell duration expires (or when the spell is dismissed), and it can be used as the focus for another casting of the spell. The staff-treant is always at full strength when created, despite any wounds it may have incurred the last time it appeared.",PFRPG Core,1,1,0,0,0,,,,7,,,,,,,,,,,,,7,, Your staff becomes a treant on command.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Changestaff,66,,,,"The treant-like creature created with this spell is considered a mythic creature, and it gains DR 10/epic and slashing instead of gaining DR 10/slashing.","Augmented (7th): If you expend two uses of mythic power, the creature gains the savage mythic template (see page 224).",1,,,,,,,,,,,,0,0,0,
Charm Animal,enchantment,charm,mind-affecting,"druid 1, ranger 1, shaman 1, psychic 1",1 standard action,"V, S",0,close (25 ft. + 5 ft./2 levels),,,one animal,1 hour/level,0,0,Will negates,yes,"This spell functions like charm person, except that it affects a creature of the animal type.",PFRPG Core,1,1,0,0,0,,,,1,1,,,,,,,,,,,,1,,Makes one animal your friend.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Charm Animal,69,,Pestilence (3),Animals (2),,,0,,1,1,,,,,,,1,,0,0,0,
Chill Metal,transmutation,,cold,"druid 2, occultist 2, psychic 2",1 standard action,"V, S, DF",0,close (25 ft. + 5 ft./2 levels),,,"metal equipment of one creature per two levels, no two of which can be more than 30 ft. apart; or 25 lbs. of metal/level, none of which can be more than 30 ft. away from any of the rest",7 rounds,0,0,Will negates (object),yes (object),"Chill metal makes metal extremely cold. Unattended, nonmagical metal gets no saving throw. Magical metal is allowed a saving throw against the spell. An item in a creature's possession uses the creature's saving throw bonus unless its own is higher. A creature takes cold damage if its equipment is chilled. It takes full damage if its armor, shield, or weapon is affected. The creature takes minimum damage (1 point or 2 points; see the table) if it's not wearing or wielding such an item. On the first round of the spell, the metal becomes chilly and uncomfortable to touch but deals no damage. The same effect also occurs on the last round of the spell's duration. During the second (and also the next-to-last) round, icy coldness causes pain and damage. In the third, fourth, and fifth rounds, the metal is freezing cold, and causes more damage, as shown on the table below. Round Metal Temperature Damage 1 Cold None 2 Icy 1d4 points 3-5 Freezing 2d4 points 6 Icy 1d4 points 7 Cold None Any heat intense enough to damage the creature negates cold damage from the spell (and vice versa) on a point-for-point basis. Underwater, chill metal deals no damage, but ice immediately forms around the affected metal, making it float if unattended. Chill metal counters and dispels heat metal.",PFRPG Core,1,1,0,0,1,,,,2,,,,,,,,,,,,,2,, Cold metal damages those who touch it.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chill Metal,72,,,,,,0,,,2,,,2,,,,2,,0,0,0,
